"X" "Y"
675198.8925 4611951.5315
675199.4825 4611952.4415
675205.173 4611961.0615
675205.853 4611962.1015
675206.187 4611962.609
675207.163 4611964.0915
675207.873 4611963.621
675209.654 4611962.4425
675210.093 4611963.111
675210.253 4611963.351
675213.013 4611961.521
675212.853 4611961.281
675212.4155 4611960.6145
675214.7445 4611959.073
675215.183 4611959.731
675215.353 4611959.981
675221.093 4611956.171
675220.933 4611955.931
675220.4915 4611955.269
675222.772 4611953.7595
675223.213 4611954.421
675223.373 4611954.671
675226.143 4611952.8305
675225.983 4611952.5905
675225.5445 4611951.9235
675228.1625 4611950.1905
675226.342 4611947.541
675227.0425 4611947.0605
675227.2825 4611946.8905
675225.3525 4611944.0805
675225.1125 4611944.2505
675224.408 4611944.7265
675221.235 4611940.1095
675221.9425 4611939.6305
675222.1825 4611939.4605
675220.2925 4611936.711
675220.0525 4611936.871
675219.3455 4611937.359
675218.0255 4611935.439
675217.642 4611934.881
675215.99 4611935.958
675215.832 4611936.061
675213.9725 4611937.261
675210.4625 4611939.541
675203.4425 4611944.0915
675203.394 4611944.1235
675202.8825 4611944.4615
675196.8225 4611948.3915
675197.3025 4611949.1215
675198.8925 4611951.5315
